FBID	CHROM	START	END	STRAND
FBgn0259865	U	8684761	8686031	-
FBgn0085747	U	8735178	8736349	+
FBgn0085752	U	8836245	8836509	+
FBgn0085797	U	8839005	8840283	-
FBgn0259866	U	8841763	8842370	+
FBgn0085750	U	8843141	8844418	-
FBgn0085795	U	8853389	8854056	+
FBgn0085771	U	8863772	8864332	+
FBgn0259867	U	8892850	8893759	+
FBgn0085827	U	8908833	8909294	+
FBgn0085774	U	9063480	9064690	-
FBgn0085822	U	9112426	9113000	-
FBgn0085803	U	9115749	9116778	-
FBgn0259868	U	9323308	9324164	+
FBgn0085506	U	9363780	9364097	-
FBgn0085768	U	9400405	9400910	+
FBgn0085757	U	9411518	9412651	+
FBgn0259869	U	9441160	9442182	+
FBgn0085758	U	9455772	9456320	+
FBgn0085767	U	9460669	9461792	-
FBgn0085764	U	9469614	9470353	+
FBgn0259870	U	9486326	9487430	-
FBgn0085761	U	9503347	9503912	+
FBgn0085748	U	9528815	9529924	+
FBgn0085754	U	9540906	9542013	+
FBgn0085756	U	9556589	9557422	-
FBgn0085799	U	9578233	9578772	+
FBgn0085740	U	9602157	9603248	+
FBgn0085759	U	9660271	9660839	+
FBgn0085739	U	9672056	9673132	+
FBgn0259871	U	9696725	9697478	-
FBgn0259872	U	9700241	9701121	+
FBgn0259873	U	9728301	9728935	-
FBgn0085796	U	9757371	9757988	+
FBgn0085802	U	9795507	9796558	+
FBgn0085745	U	9807015	9808063	-
FBgn0259874	U	9812760	9813782	+
FBgn0259875	U	9818508	9819549	+
FBgn0262795	U	9819650	9819886	+
FBgn0085823	U	9824409	9824915	+
FBgn0085749	U	9835705	9836749	+
FBgn0085770	U	9836850	9837382	-
FBgn0085826	U	9844213	9844736	-
FBgn0085737	U	9881945	9882389	+
FBgn0085741	U	9893840	9894872	+
FBgn0085769	U	9901769	9902800	-
FBgn0085824	U	9909687	9910701	+
FBgn0085511	U	9970556	9970990	-
FBgn0085766	U	9999365	10000376	+
FBgn0085772	U	10003811	10004340	+
FBgn0085825	U	10029292	10030296	+
FBgn0085753	U	10046936	10047936	+
FBgn0058469	X	18880	19093	+
FBgn0025837	X	20757	23101	-
FBgn0025836	X	23836	36727	+
FBgn0263567	X	29772	29889	+
FBgn0267029	X	37360	38584	-
FBgn0029128	X	38595	97667	+
FBgn0025835	X	39118	44813	-
FBgn0264445	X	48078	48666	-
FBgn0040373	X	137987	139889	-
FBgn0040372	X	140011	148683	+
FBgn0259722	X	148909	149557	+
FBgn0000316	X	149707	152502	+
FBgn0261446	X	152368	158032	-
FBgn0264507	X	152498	161286	+
FBgn0029518	X	159757	161061	-
FBgn0005427	X	162542	173751	-
FBgn0024989	X	173736	244537	+
FBgn0262266	X	174205	174302	-
FBgn0040370	X	177219	188995	-
FBgn0040371	X	201717	202968	+
FBgn0029521	X	209156	210599	+
FBgn0052816	X	210609	364759	-
FBgn0262810	X	244599	245166	+
FBgn0262811	X	247100	247350	+
FBgn0004034	X	250542	255278	+
FBgn0266568	X	256432	261105	+
FBgn0000022	X	264064	264980	+
FBgn0265964	X	271020	271675	+
FBgn0265965	X	279591	280307	+
FBgn0265966	X	285868	287260	-
FBgn0004170	X	290093	291530	+
FBgn0002561	X	303754	304850	+
FBgn0011822	X	330172	331481	-
FBgn0000137	X	354780	357209	+
FBgn0010019	X	361090	363368	-
FBgn0266572	X	365052	370612	-
FBgn0029523	X	370890	373342	-
FBgn0029522	X	371017	372224	+
FBgn0052817	X	373099	374199	+
FBgn0029526	X	373897	375859	-
FBgn0029524	X	375895	376801	+
FBgn0029525	X	376810	381614	-
FBgn0023536	X	381911	384758	+
FBgn0023537	X	384820	387528	-
FBgn0023534	X	388647	390402	+
FBgn0004648	X	390479	403105	+
FBgn0266196	X	390630	391407	-
FBgn0266197	X	392130	393489	-
FBgn0260400	X	403268	417259	-
FBgn0023535	X	403468	422061	+
FBgn0024983	X	421974	424324	-
FBgn0000108	X	424534	473077	+
FBgn0263534	X	463936	464036	+
FBgn0261930	X	476154	492184	+
FBgn0025633	X	479114	514228	-
FBgn0267030	X	514315	514762	+
FBgn0029529	X	514750	515248	-
FBgn0016038	X	515563	517084	+
FBgn0025640	X	517501	518798	+
FBgn0026879	X	518790	519236	-
FBgn0267031	X	519280	519377	+
FBgn0025635	X	519575	522049	+
FBgn0002579	X	522371	523516	-
FBgn0001341	X	523806	527666	+
FBgn0020381	X	527655	529578	-
FBgn0003575	X	529923	537793	+
FBgn0266102	X	538259	538649	+
FBgn0025634	X	538794	540419	+
FBgn0025638	X	541337	542630	+
FBgn0025639	X	542516	550066	-
FBgn0025637	X	550147	551932	+
FBgn0021764	X	580867	643529	+
FBgn0029531	X	643274	645334	-
FBgn0040383	X	644380	652752	+
FBgn0029532	X	646044	647686	-
FBgn0040382	X	653627	655972	+
FBgn0266280	X	656009	656533	+
FBgn0015288	X	656593	659163	-
FBgn0259993	X	656648	657843	-
FBgn0083027	X	657116	657267	-
FBgn0086666	X	657975	658119	-
FBgn0266281	X	659321	660133	+
FBgn0027343	X	663978	678255	+
FBgn0086368	X	678779	682248	+
FBgn0025620	X	681888	684122	-
FBgn0265662	X	684317	684599	-
FBgn0025621	X	687180	691094	+
FBgn0015799	X	691123	695512	-
FBgn0025616	X	695702	697503	-
FBgn0026874	X	697457	698954	-
FBgn0260855	X	700109	702233	+
FBgn0264449	X	702250	822008	-
FBgn0029535	X	738856	739330	+
FBgn0040343	X	740204	741190	-
FBgn0040892	X	756641	757233	+
FBgn0040341	X	769765	770645	+
FBgn0029539	X	788515	789233	+
FBgn0040344	X	816922	821615	-
FBgn0040339	X	822172	822893	+
FBgn0040345	X	822831	824131	-
FBgn0040342	X	824964	826508	-
FBgn0052815	X	826499	833457	+
FBgn0040340	X	829265	831855	+
FBgn0040346	X	833203	834838	-
FBgn0040347	X	835108	837262	+
FBgn0040348	X	836507	839806	-
FBgn0040349	X	840695	841533	-
FBgn0040350	X	842618	845933	-
FBgn0267032	X	862529	862774	-
FBgn0042146	X	884551	885217	+
FBgn0040338	X	905134	905676	-
FBgn0029552	X	906068	906657	+
FBgn0003638	X	906812	940073	+
FBgn0040351	X	908017	920736	-
FBgn0052814	X	913828	920733	-
FBgn0040337	X	920824	922323	+
FBgn0026143	X	922324	924589	-
FBgn0053082	X	924791	925645	+
FBgn0014903	X	925538	927198	+
FBgn0266569	X	940257	941042	+
FBgn0266005	X	941275	982899	+
FBgn0040398	X	945558	946664	+
FBgn0040397	X	967074	1028929	-
FBgn0040365	X	1039677	1040165	+
FBgn0040368	X	1052632	1056422	-
FBgn0085349	X	1057653	1058138	-
FBgn0040364	X	1064861	1067830	+
FBgn0040363	X	1067910	1070068	-
FBgn0040362	X	1074198	1075584	+
FBgn0040361	X	1075653	1077535	+
FBgn0040360	X	1078811	1082618	+
FBgn0040359	X	1085341	1090693	+
FBgn0040358	X	1093579	1097190	+
FBgn0029568	X	1097810	1099466	+
FBgn0040357	X	1100770	1101588	+
FBgn0040367	X	1104003	1105886	+
FBgn0040366	X	1106022	1109189	-
FBgn0261444	X	1109322	1130717	-
FBgn0026876	X	1130906	1133917	-
FBgn0028550	X	1136773	1169317	-
FBgn0025642	X	1181323	1182978	+
FBgn0025641	X	1183746	1216395	-
FBgn0052811	X	1192017	1192420	-
FBgn0004650	X	1216546	1223471	+
FBgn0024366	X	1223551	1235620	-
FBgn0024362	X	1236139	1238803	+
FBgn0024360	X	1238905	1243390	-
FBgn0024361	X	1240586	1242176	+
FBgn0024365	X	1243656	1248014	-
FBgn0024364	X	1248047	1250506	+
FBgn0000826	X	1250521	1251634	-
FBgn0029573	X	1263282	1264209	+
FBgn0024987	X	1264613	1269290	+
FBgn0263552	X	1267656	1267788	+
FBgn0023169	X	1269569	1272929	+
FBgn0024986	X	1272918	1274513	-
FBgn0052813	X	1274947	1286876	+
FBgn0024985	X	1287087	1291370	+
FBgn0259108	X	1303102	1347719	+
FBgn0265139	X	1346463	1348210	+
FBgn0027795	X	1349248	1351087	-
FBgn0027794	X	1351208	1354650	-
FBgn0027793	X	1354840	1355709	-
FBgn0266284	X	1355877	1358253	-
FBgn0027791	X	1358396	1360029	-
FBgn0026872	X	1360167	1362725	+
FBgn0029580	X	1361526	1364647	+
FBgn0052808	X	1362726	1363850	-
FBgn0013720	X	1364699	1366358	+
FBgn0025383	X	1366555	1367760	+
FBgn0025382	X	1367917	1371007	-
FBgn0260986	X	1371096	1372515	+
FBgn0025381	X	1372585	1375453	+
FBgn0003517	X	1375830	1377446	-
FBgn0044508	X	1376525	1376623	-
FBgn0086042	X	1376592	1376662	-
FBgn0025394	X	1377512	1411648	+
FBgn0053513	X	1377658	1401842	-
FBgn0025393	X	1406260	1406836	-
FBgn0025390	X	1417587	1562821	-
FBgn0065095	X	1452382	1452433	-
FBgn0000210	X	1469165	1558902	+
FBgn0029584	X	1546354	1547095	+
FBgn0000482	X	1559085	1562484	+
FBgn0023530	X	1562439	1563330	-
FBgn0001189	X	1563603	1567641	+
FBgn0023531	X	1567143	1586801	-
FBgn0029587	X	1575599	1578924	+
FBgn0024897	X	1580657	1584220	+
FBgn0029588	X	1586857	1587876	+
FBgn0023130	X	1587648	1589922	-
FBgn0025378	X	1602839	1604215	-
FBgn0025391	X	1629978	1648098	-
FBgn0261548	X	1667752	1747700	+
FBgn0026086	X	1667758	1682098	+
FBgn0262178	X	1682894	1682990	-
FBgn0052806	X	1683599	1684451	+
FBgn0029589	X	1713528	1714374	-
FBgn0029590	X	1715502	1716414	-
FBgn0026090	X	1751922	1753004	-
FBgn0028969	X	1753174	1755823	-
FBgn0023515	X	1756042	1759868	-
FBgn0026873	X	1759942	1760920	+
FBgn0023516	X	1760865	1763094	-
FBgn0023513	X	1762903	1766441	+
FBgn0023517	X	1766433	1767598	-
FBgn0014411	X	1767886	1770507	+
FBgn0026089	X	1770327	1771303	-
FBgn0023514	X	1771350	1773110	+
FBgn0026088	X	1773052	1773807	-
FBgn0029594	X	1774315	1775465	+
FBgn0023518	X	1775346	1783983	-
FBgn0023519	X	1784289	1785515	+
FBgn0000117	X	1785434	1794679	-
FBgn0052803	X	1794726	1795944	-
FBgn0264446	X	1796061	1797766	+
FBgn0052801	X	1796115	1797210	-
FBgn0023511	X	1797737	1802860	-
FBgn0023509	X	1802272	1814351	+
FBgn0023510	X	1802953	1810858	+
FBgn0023512	X	1814199	1816907	-
FBgn0023508	X	1817014	1821557	+
FBgn0023522	X	1821716	1824550	+
FBgn0023520	X	1831733	1834073	-
FBgn0023521	X	1834340	1835569	+
FBgn0264562	X	1835973	1901989	+
FBgn0023545	X	1901944	1903397	-
FBgn0267034	X	1903990	1904320	+
FBgn0262297	X	1904333	1904450	+
FBgn0261954	X	1904893	1918680	+
FBgn0000667	X	1917855	1936344	-
FBgn0263542	X	1923037	1923127	-
FBgn0003964	X	1932831	1936344	-
FBgn0025632	X	1935901	1949447	+
FBgn0026878	X	1936763	1937851	-
FBgn0025631	X	1938325	1944153	-
FBgn0025625	X	1949343	1955948	-
FBgn0266201	X	1949981	1950458	+
FBgn0025626	X	1956346	1959175	-
FBgn0029596	X	1959306	1960392	-
FBgn0265531	X	1959488	1960139	+
FBgn0025628	X	1960468	1967516	-
FBgn0025627	X	1962625	1963721	+
FBgn0265532	X	1965743	1966222	+
FBgn0025630	X	1966446	1968923	+
FBgn0025629	X	1968828	1969933	-
FBgn0025624	X	1970999	1972488	+
FBgn0040394	X	1972376	1974438	-
FBgn0040395	X	1974643	1987981	+
FBgn0000382	X	1988267	2009734	+
FBgn0086043	X	1995960	1996058	+
FBgn0004860	X	2009760	2017319	-
FBgn0004861	X	2020243	2032404	-
FBgn0023507	X	2035522	2038970	+
FBgn0004654	X	2039169	2042599	+
FBgn0013432	X	2042496	2043680	-
FBgn0004655	X	2043969	2053016	-
FBgn0005670	X	2053178	2056213	-
FBgn0023540	X	2056229	2066314	+
FBgn0263630	X	2065119	2065187	+
FBgn0025839	X	2066559	2067465	+
FBgn0023541	X	2067448	2069348	-
FBgn0267035	X	2067513	2069888	+
FBgn0265901	X	2069850	2074849	-
FBgn0011576	X	2070039	2072761	+
FBgn0015036	X	2073040	2075031	+
FBgn0003116	X	2075244	2076949	+
FBgn0023542	X	2076851	2078701	-
FBgn0040899	X	2078758	2079291	+
FBgn0040900	X	2080888	2081774	+
FBgn0024984	X	2081853	2082952	+
FBgn0023549	X	2083221	2099406	+
FBgn0029603	X	2085672	2087942	-
FBgn0263628	X	2094656	2095890	-
FBgn0023550	X	2095853	2097899	-
FBgn0053548	X	2099548	2107842	-
FBgn0004397	X	2108380	2116600	-
FBgn0029606	X	2117787	2119002	+
FBgn0003048	X	2119329	2132078	+
FBgn0001330	X	2131891	2136068	-
FBgn0000810	X	2136171	2140074	+
FBgn0023523	X	2140264	2141600	+
FBgn0000377	X	2141627	2144016	-
FBgn0023525	X	2144178	2146026	-
FBgn0029608	X	2146365	2148230	-
FBgn0023524	X	2148436	2153896	-
FBgn0027296	X	2154240	2156548	-
FBgn0023527	X	2156870	2158858	+
FBgn0023528	X	2158690	2164794	-
FBgn0267036	X	2164029	2164540	+
FBgn0023529	X	2165041	2169101	-
FBgn0085362	X	2169983	2171814	+
FBgn0023526	X	2172064	2187444	-
FBgn0003079	X	2189499	2237903	+
FBgn0054052	X	2215791	2216297	-
FBgn0040392	X	2218781	2220250	-
FBgn0040391	X	2221161	2222974	+
FBgn0053218	X	2224192	2224859	+
FBgn0044047	X	2225526	2228691	-
FBgn0040389	X	2238030	2238682	-
FBgn0003159	X	2238982	2260389	-
FBgn0264598	X	2261154	2281697	-
FBgn0040385	X	2303398	2304934	-
FBgn0052797	X	2318958	2319888	-
FBgn0001150	X	2321146	2323000	-
FBgn0003714	X	2336346	2338009	-
FBgn0040388	X	2338200	2364076	-
FBgn0004050	X	2341802	2344583	+
FBgn0261451	X	2364493	2439443	-
FBgn0263531	X	2438773	2438941	-
FBgn0260753	X	2446239	2472673	+
FBgn0040377	X	2473124	2474593	-
FBgn0040376	X	2474991	2477856	+
FBgn0040375	X	2477778	2479732	-
FBgn0040066	X	2480013	2482250	+
FBgn0001404	X	2482536	2493144	+
FBgn0011606	X	2493191	2498085	-
FBgn0004643	X	2498230	2500857	+
FBgn0011566	X	2500713	2502909	-
FBgn0029629	X	2503280	2504369	-
FBgn0040334	X	2511791	2513771	-
FBgn0040336	X	2513832	2516173	+
FBgn0040333	X	2516102	2518608	-
FBgn0267350	X	2518837	2527705	+
FBgn0003371	X	2527985	2573586	+
FBgn0266707	X	2569221	2570690	+
FBgn0011276	X	2574232	2575756	-
FBgn0025838	X	2576020	2576965	-
FBgn0265663	X	2576862	2577878	-
FBgn0003068	X	2579613	2586813	+
FBgn0000092	X	2586765	2587919	-
FBgn0024992	X	2588425	2592244	-
FBgn0024993	X	2592734	2595066	+
FBgn0024994	X	2595157	2597885	-
FBgn0024996	X	2598604	2600250	+
FBgn0024995	X	2600184	2601460	-
FBgn0024997	X	2602717	2605701	+
FBgn0024998	X	2605789	2607993	-
FBgn0024991	X	2608112	2611687	+
FBgn0024973	X	2611671	2614360	-
FBgn0000928	X	2614501	2618191	+
FBgn0000927	X	2618319	2620610	+
FBgn0024977	X	2620740	2621522	+
FBgn0000520	X	2621731	2624075	+
FBgn0250874	X	2624250	2626223	-
FBgn0024975	X	2626502	2628435	+
FBgn0000376	X	2628281	2632806	-
FBgn0024980	X	2633122	2638109	-
FBgn0028369	X	2634417	3028565	+
FBgn0263505	X	2644952	2645449	-
FBgn0040384	X	2676939	2684600	-
FBgn0003996	X	2684632	2690499	-
FBgn0040356	X	2703914	2704879	+
FBgn0040352	X	2765917	2766886	-
FBgn0040353	X	2769461	2770566	-
FBgn0040354	X	2776259	2777694	-
FBgn0029639	X	2779219	2779947	-
FBgn0040355	X	2784801	2788265	+
FBgn0025643	X	2813803	2818459	+
FBgn0025644	X	2819917	2821291	-
FBgn0052793	X	2823829	2826659	+
FBgn0029642	X	2829160	2829999	+
FBgn0025645	X	2831060	2832106	+
FBgn0029643	X	2832889	2834560	+
FBgn0029644	X	2835441	2836362	+
FBgn0029645	X	2837419	2838602	+
FBgn0029646	X	2839436	2840622	+
FBgn0029647	X	2841127	2841613	+
FBgn0029648	X	2842067	2843153	+
FBgn0003285	X	2844432	2867867	-
FBgn0029649	X	2960648	2961595	-
FBgn0004647	X	3028903	3066254	+
FBgn0028746	X	3066301	3067173	-
FBgn0000644	X	3067409	3068507	-
FBgn0040396	X	3069051	3070256	+
FBgn0000479	X	3070473	3237800	+
FBgn0040393	X	3130163	3130719	-
FBgn0010294	X	3134059	3134604	-
FBgn0010295	X	3135524	3136117	-
FBgn0002933	X	3136445	3136967	+
FBgn0010296	X	3137987	3138253	-
FBgn0003086	X	3142633	3143322	-
FBgn0003374	X	3143534	3145073	+
FBgn0266180	X	3207366	3242433	-
FBgn0029656	X	3208777	3210435	-
FBgn0266350	X	3267192	3416820	+
FBgn0262656	X	3267192	3285730	+
FBgn0029657	X	3281977	3342976	-
FBgn0052493	X	3321485	3321556	-
FBgn0029658	X	3328976	3329840	-
FBgn0029659	X	3353049	3354273	-
FBgn0029660	X	3354625	3356533	+
FBgn0029661	X	3356507	3358077	-
FBgn0029662	X	3359770	3368557	-
FBgn0029663	X	3370496	3376355	-
FBgn0029664	X	3376998	3378588	+
FBgn0029665	X	3378638	3379411	-
FBgn0029666	X	3379683	3384948	+
FBgn0029667	X	3385044	3398884	-
FBgn0052791	X	3401278	3465682	-
FBgn0029669	X	3408349	3409790	+
FBgn0085364	X	3439895	3440143	-
FBgn0052792	X	3451845	3466033	+
FBgn0029672	X	3465489	3467655	-
FBgn0266429	X	3468569	3560757	+
FBgn0044046	X	3561654	3562878	+
FBgn0023216	X	3562870	3565535	-
FBgn0023215	X	3565834	3595705	+
FBgn0266549	X	3595890	3597318	+
FBgn0015286	X	3598643	3613668	-
FBgn0086899	X	3614040	3683803	+
FBgn0263532	X	3671415	3671538	+
FBgn0029676	X	3684002	3686510	+
FBgn0264948	X	3687007	3687434	-
FBgn0021738	X	3687256	3691372	+
FBgn0260225	X	3687497	3688693	+
FBgn0053221	X	3691530	3693041	-
FBgn0260484	X	3693183	3695607	+
FBgn0264949	X	3696100	3696527	-
FBgn0264954	X	3696349	3705073	+
FBgn0000542	X	3705731	3751654	+
FBgn0052785	X	3713732	3713803	+
FBgn0025118	X	3721655	3721726	+
FBgn0029679	X	3722230	3725579	+
FBgn0019661	X	3751263	3756730	-
FBgn0265575	X	3756999	3765972	-
FBgn0028491	X	3763006	3774412	+
FBgn0028665	X	3774781	3777000	+
FBgn0029681	X	3778201	3784519	+
FBgn0260658	X	3785530	3824611	-
FBgn0029685	X	3826033	3830502	-
FBgn0029686	X	3830550	3834615	+
FBgn0052786	X	3834880	3838298	+
FBgn0052783	X	3839076	3842493	+
FBgn0029687	X	3843008	3849475	+
FBgn0029688	X	3849576	3859360	-
FBgn0029689	X	3859468	3862688	-
FBgn0267037	X	3862966	3866087	+
FBgn0029690	X	3863026	3865383	-
FBgn0262990	X	3895243	3895640	-
FBgn0267038	X	3941629	3943237	-
FBgn0263772	X	3970011	3986270	+
FBgn0029693	X	3991625	3995064	-
FBgn0029694	X	3995374	3997028	+
FBgn0004832	X	3996988	3998230	-
FBgn0000221	X	3998375	3999824	+
FBgn0026084	X	4000146	4005014	+
FBgn0026079	X	4005189	4007767	-
FBgn0026085	X	4007734	4008962	+
FBgn0026080	X	4008833	4011520	-
FBgn0026083	X	4011053	4024049	+
FBgn0066114	X	4025244	4026866	+
FBgn0000635	X	4026920	4100126	-
FBgn0262980	X	4107058	4107454	+
FBgn0029696	X	4110906	4111427	-
FBgn0029697	X	4112203	4117364	+
FBgn0041252	X	4135920	4136859	-
FBgn0052774	X	4138128	4140172	-
FBgn0262608	X	4141346	4141818	+
FBgn0262609	X	4142410	4142690	+
FBgn0029700	X	4145903	4146823	-
FBgn0029701	X	4160130	4160702	+
FBgn0029702	X	4162734	4165116	+
FBgn0267039	X	4169267	4169997	-
FBgn0040904	X	4170526	4171033	-
FBgn0040905	X	4171580	4171994	-
FBgn0029703	X	4194150	4196379	-
FBgn0040906	X	4205312	4205832	-
FBgn0266262	X	4206022	4208802	-
FBgn0002707	X	4208263	4212834	-
FBgn0266570	X	4213471	4215778	+
FBgn0040907	X	4215797	4216264	-
FBgn0262738	X	4216659	4259441	+
FBgn0029705	X	4221113	4223490	-
FBgn0262339	X	4259839	4259931	-
FBgn0262390	X	4260212	4260281	-
FBgn0029706	X	4260450	4265169	+
FBgn0262235	X	4262342	4262432	-
FBgn0262279	X	4262516	4262614	-
FBgn0262282	X	4262679	4262768	-
FBgn0263589	X	4262819	4267504	-
FBgn0267040	X	4269941	4270245	+
FBgn0029707	X	4274791	4276499	+
FBgn0052773	X	4281709	4505418	-
FBgn0000179	X	4306889	4379680	+
FBgn0029708	X	4424264	4429497	+
FBgn0003210	X	4429668	4434659	-
FBgn0029709	X	4434941	4436539	+
FBgn0029710	X	4436663	4438530	+
FBgn0029711	X	4438650	4442827	-
FBgn0029712	X	4443103	4443990	+
FBgn0029713	X	4443916	4445911	-
FBgn0029714	X	4446006	4447039	+
FBgn0029715	X	4447150	4448431	-
FBgn0029716	X	4452105	4454350	+
FBgn0029717	X	4465024	4465962	-
FBgn0003053	X	4511597	4521239	+
FBgn0025387	X	4521413	4524969	-
FBgn0025388	X	4525085	4530037	-
FBgn0025739	X	4530351	4533145	+
FBgn0025613	X	4533292	4538020	-
FBgn0025612	X	4535302	4538901	-
FBgn0011277	X	4539160	4541447	-
FBgn0029718	X	4541904	4542679	+
FBgn0025615	X	4542625	4544065	-
FBgn0022942	X	4544048	4552292	+
FBgn0029719	X	4545988	4548530	-
FBgn0029720	X	4552191	4560733	-
FBgn0262699	X	4561323	4573570	-
FBgn0022768	X	4574021	4580936	-
FBgn0011760	X	4581833	4596067	+
FBgn0028325	X	4596317	4599298	+
FBgn0029722	X	4599342	4601537	+
FBgn0029723	X	4601949	4623520	+
FBgn0029724	X	4662760	4664170	-
FBgn0025679	X	4664590	4665621	-
FBgn0267071	X	4669066	4669265	-
FBgn0029725	X	4670017	4671408	-
FBgn0029726	X	4676234	4676822	-
FBgn0029727	X	4678108	4680092	+
FBgn0029728	X	4691264	4698895	-
FBgn0267072	X	4699492	4699716	-
FBgn0029729	X	4720007	4720866	+
FBgn0260971	X	4734866	4800608	+
FBgn0263506	X	4768033	4768415	-
FBgn0029730	X	4769703	4771296	+
FBgn0029733	X	4800933	4802854	+
FBgn0052772	X	4803135	4809194	+
FBgn0029736	X	4809313	4812480	-
FBgn0029737	X	4812763	4815681	+
FBgn0266000	X	4815711	4832138	-
FBgn0004368	X	4833161	4849949	+
FBgn0266096	X	4850679	4957901	-
FBgn0061196	X	4853962	4855161	-
FBgn0029740	X	4891474	4892421	+
FBgn0003028	X	4942306	4964962	+
FBgn0052767	X	4965060	4978801	-
FBgn0029746	X	4979792	5148897	+
FBgn0266098	X	4979792	5148897	+
FBgn0029745	X	5025931	5027018	+
FBgn0029747	X	5074215	5076402	-
FBgn0266097	X	5082204	5082830	-
FBgn0261803	X	5190099	5200321	+
FBgn0029750	X	5197021	5199724	-
FBgn0029751	X	5200294	5201450	-
FBgn0263237	X	5201498	5203016	-
FBgn0003449	X	5203275	5204534	+
FBgn0029752	X	5204614	5205921	-
FBgn0011761	X	5206204	5207158	+
FBgn0029753	X	5207291	5209223	+
FBgn0029754	X	5209163	5211328	-
FBgn0029755	X	5211442	5213104	+
FBgn0014024	X	5212961	5216729	-
FBgn0024332	X	5217888	5220771	+
FBgn0029756	X	5220708	5223380	-
FBgn0026751	X	5223909	5226468	+
FBgn0010014	X	5226532	5228482	+
FBgn0029761	X	5234269	5299171	+
FBgn0029762	X	5299271	5304882	-
FBgn0263987	X	5306419	5314900	-
FBgn0029763	X	5315566	5321252	+
FBgn0029765	X	5321550	5322250	+
FBgn0267073	X	5322516	5323289	+
FBgn0029766	X	5323604	5326559	+
FBgn0265664	X	5327472	5329830	+
FBgn0029768	X	5340689	5388045	+
FBgn0029769	X	5387047	5390085	-
FBgn0052762	X	5394241	5395262	-
FBgn0029770	X	5395509	5396815	+
FBgn0267075	X	5400542	5401288	+
FBgn0029771	X	5410641	5412804	+
FBgn0267074	X	5411026	5411533	-
FBgn0086667	X	5418335	5418498	-
FBgn0263512	X	5422960	5454216	-
FBgn0263511	X	5488288	5506898	+
FBgn0085464	X	5507358	5508500	-
FBgn0250904	X	5508587	5510403	-
FBgn0029778	X	5510605	5512839	-
FBgn0004687	X	5513169	5516572	-
FBgn0263631	X	5516313	5516449	-
FBgn0026702	X	5516681	5519526	+
FBgn0259994	X	5519709	5542520	-
FBgn0259150	X	5544600	5556894	-
FBgn0267076	X	5557147	5559638	+
FBgn0029783	X	5558661	5559973	-
FBgn0028474	X	5560085	5564685	+
FBgn0015794	X	5564860	5565845	-
FBgn0029785	X	5566434	5567580	+
FBgn0046687	X	5567863	5574010	-
FBgn0003747	X	5574650	5576521	+
FBgn0266263	X	5574660	5576160	-
FBgn0259926	X	5577273	5578489	+
FBgn0029789	X	5579286	5583506	-
FBgn0267081	X	5583885	5585205	-
FBgn0000394	X	5584035	5587117	+
FBgn0027564	X	5586978	5589238	-
FBgn0261927	X	5591156	5591693	+
FBgn0029791	X	5592590	5602666	+
FBgn0053080	X	5602592	5611811	-
FBgn0052758	X	5613407	5632064	-
FBgn0029795	X	5626773	5628647	+
FBgn0261383	X	5632696	5641287	-
FBgn0029798	X	5641780	5646110	+
FBgn0029799	X	5646282	5648074	+
FBgn0029800	X	5647423	5648991	-
FBgn0267084	X	5649525	5650743	-
FBgn0029801	X	5649607	5653784	+
FBgn0013987	X	5653941	5658236	-
FBgn0261610	X	5658586	5683609	+
FBgn0029804	X	5659888	5664813	-
FBgn0259149	X	5667056	5670680	-
FBgn0029807	X	5671228	5675653	-
FBgn0029809	X	5683520	5684952	+
FBgn0263545	X	5684786	5684894	+
FBgn0266095	X	5684985	5685569	-
FBgn0029810	X	5686173	5688576	+
FBgn0029811	X	5698710	5699377	+
FBgn0029812	X	5702987	5704191	+
FBgn0267085	X	5704525	5705039	+
FBgn0265417	X	5706306	5707010	-
FBgn0029813	X	5708897	5709853	-
FBgn0029814	X	5712592	5734856	+
FBgn0262945	X	5725931	5726248	-
FBgn0052761	X	5726331	5726401	+
FBgn0029816	X	5739313	5740139	+
FBgn0262610	X	5747794	5748497	+
FBgn0262611	X	5758583	5759184	-
FBgn0029817	X	5763128	5764299	+
FBgn0029818	X	5764874	5767390	-
FBgn0014340	X	5767873	5770886	-
FBgn0029819	X	5771033	5773820	-
FBgn0029820	X	5773902	5777424	+
FBgn0267228	X	5776513	5794022	-
FBgn0000042	X	5794894	5799432	+
FBgn0029821	X	5799779	5802034	+
FBgn0029822	X	5802168	5807112	+
FBgn0029823	X	5807100	5810830	-
FBgn0264939	X	5808418	5808655	+
FBgn0029824	X	5811130	5835885	+
FBgn0029825	X	5836639	5839283	+
FBgn0052756	X	5839715	5842386	+
